espn_id,name,position,season,college_team,stat_category,receptions,receivingYards,yardsPerReception,receivingTouchdowns,longReception,rushingAttempts,rushingYards,yardsPerRushAttempt,rushingTouchdowns,longRushing,completions,passingAttempts,completionPct,passingYards,yardsPerPassAttempt,passingTouchdowns,interceptions,longPassing,sacks,QBRating
3929636,Irvin Charles,WR,2016,penn-state-nittany-lions,receiving,2,106,53.0,1,80,,,,,,,,,,,,,,,
3929636,Irvin Charles,WR,2017,penn-state-nittany-lions,receiving,1,4,4.0,0,4,,,,,,,,,,,,,,,
4695404,Isaiah Davis,RB,2020,south-dakota-state-jackrabbits,rushing,,,,,,96,818,8.5,10,85,,,,,,,,,,
4695404,Isaiah Davis,RB,2021,south-dakota-state-jackrabbits,rushing,,,,,,95,701,7.4,7,53,,,,,,,,,,
4695404,Isaiah Davis,RB,2022,south-dakota-state-jackrabbits,rushing,,,,,,249,"1,451",5.8,15,47,,,,,,,,,,
4695404,Isaiah Davis,RB,2023,south-dakota-state-jackrabbits,rushing,,,,,,236,"1,578",6.7,18,66,,,,,,,,,,
4695404,Isaiah Davis,RB,2020,south-dakota-state-jackrabbits,receiving,7,107,15.3,0,36,,,,,,,,,,,,,,,
4695404,Isaiah Davis,RB,2021,south-dakota-state-jackrabbits,receiving,2,8,4.0,0,8,,,,,,,,,,,,,,,
4695404,Isaiah Davis,RB,2022,south-dakota-state-jackrabbits,receiving,21,173,8.2,0,19,,,,,,,,,,,,,,,
4695404,Isaiah Davis,RB,2023,south-dakota-state-jackrabbits,receiving,23,199,8.7,1,23,,,,,,,,,,,,,,,
4695404,Isaiah Davis,RB,2022,south-dakota-state-jackrabbits,passing,,,,,,,,,,,0,1,0.0,0,0.0,0,0,0,0,0.0
4695404,Isaiah Davis,RB,2023,south-dakota-state-jackrabbits,passing,,,,,,,,,,,0,2,0.0,0,0.0,0,0,0,0,0.0
4362887,Justin Fields,QB,2018,georgia-bulldogs,passing,,,,,,,,,,,27,39,69.2,328,8.4,4,0,57,4,173.7
4362887,Justin Fields,QB,2019,ohio-state-buckeyes,passing,,,,,,,,,,,238,354,67.2,"3,273",9.2,41,3,60,31,181.4
4362887,Justin Fields,QB,2020,ohio-state-buckeyes,passing,,,,,,,,,,,158,225,70.2,"2,100",9.3,22,6,65,21,175.6
4362887,Justin Fields,QB,2018,georgia-bulldogs,rushing,,,,,,42,266,6.3,4,47,,,,,,,,,,
4362887,Justin Fields,QB,2019,ohio-state-buckeyes,rushing,,,,,,137,484,3.5,10,51,,,,,,,,,,
4362887,Justin Fields,QB,2020,ohio-state-buckeyes,rushing,,,,,,81,383,4.7,5,44,,,,,,,,,,
4362887,Justin Fields,QB,2018,georgia-bulldogs,receiving,1,-10,-10.0,0,0,,,,,,,,,,,,,,,
4808766,Mason Taylor,TE,2022,lsu-tigers,receiving,38,414,10.9,3,38,,,,,,,,,,,,,,,
4808766,Mason Taylor,TE,2023,lsu-tigers,receiving,36,348,9.7,1,25,,,,,,,,,,,,,,,
4808766,Mason Taylor,TE,2024,lsu-tigers,receiving,55,546,9.9,2,33,,,,,,,,,,,,,,,
4569618,Garrett Wilson,WR,2019,ohio-state-buckeyes,receiving,30,432,14.4,5,47,,,,,,,,,,,,,,,
4569618,Garrett Wilson,WR,2020,ohio-state-buckeyes,receiving,43,723,16.8,6,65,,,,,,,,,,,,,,,
4569618,Garrett Wilson,WR,2021,ohio-state-buckeyes,receiving,70,"1,058",15.1,12,77,,,,,,,,,,,,,,,
4569618,Garrett Wilson,WR,2020,ohio-state-buckeyes,rushing,,,,,,2,67,33.5,0,62,,,,,,,,,,
4569618,Garrett Wilson,WR,2021,ohio-state-buckeyes,rushing,,,,,,4,76,19.0,1,51,,,,,,,,,,
3929630,Saquon Barkley,RB,2015,penn-state-nittany-lions,rushing,,,,,,182,"1,076",5.9,7,56,,,,,,,,,,
3929630,Saquon Barkley,RB,2016,penn-state-nittany-lions,rushing,,,,,,272,"1,496",5.5,18,81,,,,,,,,,,
3929630,Saquon Barkley,RB,2017,penn-state-nittany-lions,rushing,,,,,,217,"1,271",5.9,18,92,,,,,,,,,,
3929630,Saquon Barkley,RB,2015,penn-state-nittany-lions,receiving,20,161,8.1,1,32,,,,,,,,,,,,,,,
3929630,Saquon Barkley,RB,2016,penn-state-nittany-lions,receiving,28,402,14.4,4,44,,,,,,,,,,,,,,,
3929630,Saquon Barkley,RB,2017,penn-state-nittany-lions,receiving,54,632,11.7,3,85,,,,,,,,,,,,,,,
3929630,Saquon Barkley,RB,2017,penn-state-nittany-lions,passing,,,,,,,,,,,2,2,100.0,36,18.0,1,0,20,0,416.2
4429262,Jaheim Bell,TE,2020,south-carolina-gamecocks,receiving,1,29,29.0,0,29,,,,,,,,,,,,,,,
4429262,Jaheim Bell,TE,2021,south-carolina-gamecocks,receiving,30,497,16.6,5,82,,,,,,,,,,,,,,,
4429262,Jaheim Bell,TE,2022,south-carolina-gamecocks,receiving,25,231,9.2,2,46,,,,,,,,,,,,,,,
4429262,Jaheim Bell,TE,2023,florida-state-seminoles,receiving,39,503,12.9,2,49,,,,,,,,,,,,,,,
4429262,Jaheim Bell,TE,2021,south-carolina-gamecocks,rushing,,,,,,7,40,5.7,0,20,,,,,,,,,,
4429262,Jaheim Bell,TE,2022,south-carolina-gamecocks,rushing,,,,,,73,261,3.6,3,18,,,,,,,,,,
4429262,Jaheim Bell,TE,2023,florida-state-seminoles,rushing,,,,,,4,2,0.5,1,4,,,,,,,,,,
4429013,Tank Bigsby,RB,2020,auburn-tigers,rushing,,,,,,138,834,6.0,5,42,,,,,,,,,,
4429013,Tank Bigsby,RB,2021,auburn-tigers,rushing,,,,,,223,"1,099",4.9,10,51,,,,,,,,,,
4429013,Tank Bigsby,RB,2022,auburn-tigers,rushing,,,,,,179,970,5.4,10,50,,,,,,,,,,
4429013,Tank Bigsby,RB,2020,auburn-tigers,receiving,11,84,7.6,0,19,,,,,,,,,,,,,,,
4429013,Tank Bigsby,RB,2021,auburn-tigers,receiving,21,184,8.8,0,51,,,,,,,,,,,,,,,
4429013,Tank Bigsby,RB,2022,auburn-tigers,receiving,30,180,6.0,0,37,,,,,,,,,,,,,,,
4047646,A.J. Brown,WR,2016,ole-miss-rebels,receiving,29,412,14.2,2,37,,,,,,,,,,,,,,,
4047646,A.J. Brown,WR,2017,ole-miss-rebels,receiving,75,"1,252",16.7,11,77,,,,,,,,,,,,,,,
4047646,A.J. Brown,WR,2018,ole-miss-rebels,receiving,85,"1,320",15.5,6,84,,,,,,,,,,,,,,,
4241374,Grant Calcaterra,TE,2017,oklahoma-sooners,receiving,10,162,16.2,3,21,,,,,,,,,,,,,,,
4241374,Grant Calcaterra,TE,2018,oklahoma-sooners,receiving,26,396,15.2,6,35,,,,,,,,,,,,,,,
4241374,Grant Calcaterra,TE,2019,oklahoma-sooners,receiving,5,79,15.8,0,24,,,,,,,,,,,,,,,
4241374,Grant Calcaterra,TE,2021,smu-mustangs,receiving,38,465,12.2,4,29,,,,,,,,,,,,,,,
4715355,Darius Cooper,WR,2020,tarleton-texans,receiving,1,11,11.0,0,11,,,,,,,,,,,,,,,
4715355,Darius Cooper,WR,2021,tarleton-texans,receiving,5,39,7.8,1,13,,,,,,,,,,,,,,,
4715355,Darius Cooper,WR,2022,tarleton-texans,receiving,54,"1,062",19.7,9,67,,,,,,,,,,,,,,,
4715355,Darius Cooper,WR,2023,tarleton-state-texans,receiving,28,622,22.2,5,85,,,,,,,,,,,,,,,
4715355,Darius Cooper,WR,2024,tarleton-state-texans,receiving,76,"1,449",19.1,14,75,,,,,,,,,,,,,,,
4715355,Darius Cooper,WR,2022,tarleton-texans,rushing,,,,,,2,4,2.0,0,5,,,,,,,,,,
3926231,Britain Covey,WR,2015,utah-utes,receiving,43,519,12.1,4,66,,,,,,,,,,,,,,,
3926231,Britain Covey,WR,2018,utah-utes,receiving,60,637,10.6,1,48,,,,,,,,,,,,,,,
3926231,Britain Covey,WR,2019,utah-utes,receiving,10,77,7.7,0,21,,,,,,,,,,,,,,,
3926231,Britain Covey,WR,2020,utah-utes,receiving,19,264,13.9,3,91,,,,,,,,,,,,,,,
3926231,Britain Covey,WR,2021,utah-utes,receiving,52,514,9.9,3,33,,,,,,,,,,,,,,,
3926231,Britain Covey,WR,2015,utah-utes,rushing,,,,,,6,4,0.7,0,10,,,,,,,,,,
3926231,Britain Covey,WR,2018,utah-utes,rushing,,,,,,21,172,8.2,0,38,,,,,,,,,,
3926231,Britain Covey,WR,2019,utah-utes,rushing,,,,,,3,22,7.3,0,9,,,,,,,,,,
3926231,Britain Covey,WR,2020,utah-utes,rushing,,,,,,5,3,0.6,0,4,,,,,,,,,,
3926231,Britain Covey,WR,2021,utah-utes,rushing,,,,,,14,99,7.1,0,20,,,,,,,,,,
3926231,Britain Covey,WR,2018,utah-utes,passing,,,,,,,,,,,3,3,100.0,71,23.7,2,0,58,0,518.8
4239934,AJ Dillon,RB,2017,boston-college-eagles,rushing,,,,,,300,"1,589",5.3,14,75,,,,,,,,,,
4239934,AJ Dillon,RB,2018,boston-college-eagles,rushing,,,,,,227,"1,108",4.9,10,74,,,,,,,,,,
4239934,AJ Dillon,RB,2019,boston-college-eagles,rushing,,,,,,318,"1,685",5.3,14,61,,,,,,,,,,
4239934,AJ Dillon,RB,2018,boston-college-eagles,receiving,8,41,5.1,1,15,,,,,,,,,,,,,,,
4239934,AJ Dillon,RB,2019,boston-college-eagles,receiving,13,195,15.0,1,42,,,,,,,,,,,,,,,
4361409,Jahan Dotson,WR,2018,penn-state-nittany-lions,receiving,13,203,15.6,0,35,,,,,,,,,,,,,,,
4361409,Jahan Dotson,WR,2019,penn-state-nittany-lions,receiving,27,488,18.1,5,72,,,,,,,,,,,,,,,
4361409,Jahan Dotson,WR,2020,penn-state-nittany-lions,receiving,52,884,17.0,8,75,,,,,,,,,,,,,,,
4361409,Jahan Dotson,WR,2021,penn-state-nittany-lions,receiving,91,"1,182",13.0,12,86,,,,,,,,,,,,,,,
4361409,Jahan Dotson,WR,2019,penn-state-nittany-lions,rushing,,,,,,2,0,0.0,0,4,,,,,,,,,,
4361409,Jahan Dotson,WR,2021,penn-state-nittany-lions,rushing,,,,,,6,18,3.0,1,7,,,,,,,,,,
4361409,Jahan Dotson,WR,2021,penn-state-nittany-lions,passing,,,,,,,,,,,2,2,100.0,43,21.5,0,0,22,0,280.6
4039160,Kylen Granson,TE,2016,rice-owls,receiving,33,381,11.5,2,50,,,,,,,,,,,,,,,
4039160,Kylen Granson,TE,2017,rice-owls,receiving,18,241,13.4,0,41,,,,,,,,,,,,,,,
4039160,Kylen Granson,TE,2019,smu-mustangs,receiving,43,721,16.8,9,58,,,,,,,,,,,,,,,
4039160,Kylen Granson,TE,2020,smu-mustangs,receiving,35,536,15.3,5,42,,,,,,,,,,,,,,,
4039160,Kylen Granson,TE,2016,rice-owls,rushing,,,,,,4,41,10.3,0,19,,,,,,,,,,
4039160,Kylen Granson,TE,2017,rice-owls,rushing,,,,,,6,51,8.5,0,21,,,,,,,,,,
4039160,Kylen Granson,TE,2019,smu-mustangs,rushing,,,,,,2,11,5.5,0,9,,,,,,,,,,
4039160,Kylen Granson,TE,2020,smu-mustangs,rushing,,,,,,1,0,0.0,0,0,,,,,,,,,,
4689546,Danny Gray,WR,2020,smu-mustangs,receiving,33,448,13.6,4,62,,,,,,,,,,,,,,,
4689546,Danny Gray,WR,2021,smu-mustangs,receiving,49,803,16.4,9,68,,,,,,,,,,,,,,,
4689546,Danny Gray,WR,2020,smu-mustangs,rushing,,,,,,3,30,10.0,2,32,,,,,,,,,,
4689546,Danny Gray,WR,2021,smu-mustangs,rushing,,,,,,3,40,13.3,0,27,,,,,,,,,,
4426875,Sam Howell,QB,2019,north-carolina-tar-heels,passing,,,,,,,,,,,259,422,61.4,"3,641",8.6,38,7,68,36,160.2
4426875,Sam Howell,QB,2020,north-carolina-tar-heels,passing,,,,,,,,,,,237,348,68.1,"3,586",10.3,30,7,87,33,179.1
4426875,Sam Howell,QB,2021,north-carolina-tar-heels,passing,,,,,,,,,,,217,347,62.5,"3,056",8.8,24,9,76,48,154.2
4426875,Sam Howell,QB,2019,north-carolina-tar-heels,rushing,,,,,,94,35,0.4,1,24,,,,,,,,,,
4426875,Sam Howell,QB,2020,north-carolina-tar-heels,rushing,,,,,,92,146,1.6,5,30,,,,,,,,,,
4426875,Sam Howell,QB,2021,north-carolina-tar-heels,rushing,,,,,,183,828,4.5,11,62,,,,,,,,,,
4426875,Sam Howell,QB,2019,north-carolina-tar-heels,receiving,3,23,7.7,1,18,,,,,,,,,,,,,,,
4426875,Sam Howell,QB,2020,north-carolina-tar-heels,receiving,1,1,1.0,1,1,,,,,,,,,,,,,,,
4040715,Jalen Hurts,QB,2016,alabama-crimson-tide,passing,,,,,,,,,,,240,382,62.8,"2,780",7.3,23,9,71,19,139.1
4040715,Jalen Hurts,QB,2017,alabama-crimson-tide,passing,,,,,,,,,,,154,254,60.6,"2,081",8.2,17,1,78,24,150.7
4040715,Jalen Hurts,QB,2018,alabama-crimson-tide,passing,,,,,,,,,,,51,70,72.9,765,10.9,8,2,54,2,196.7
4040715,Jalen Hurts,QB,2019,oklahoma-sooners,passing,,,,,,,,,,,237,340,69.7,"3,851",11.3,32,8,74,23,191.2
4040715,Jalen Hurts,QB,2016,alabama-crimson-tide,rushing,,,,,,191,954,5.0,13,60,,,,,,,,,,
4040715,Jalen Hurts,QB,2017,alabama-crimson-tide,rushing,,,,,,154,855,5.6,8,55,,,,,,,,,,
4040715,Jalen Hurts,QB,2018,alabama-crimson-tide,rushing,,,,,,36,167,4.6,2,27,,,,,,,,,,
4040715,Jalen Hurts,QB,2019,oklahoma-sooners,rushing,,,,,,233,"1,298",5.6,20,52,,,,,,,,,,
4040715,Jalen Hurts,QB,2017,alabama-crimson-tide,receiving,1,-1,-1.0,0,0,,,,,,,,,,,,,,,
4040715,Jalen Hurts,QB,2018,alabama-crimson-tide,receiving,2,16,8.0,0,9,,,,,,,,,,,,,,,
4040715,Jalen Hurts,QB,2019,oklahoma-sooners,receiving,2,25,12.5,1,21,,,,,,,,,,,,,,,
4248557,E.J. Jenkins,TE,2018,st-francis-pa-red-flash,receiving,5,52,10.4,1,30,,,,,,,,,,,,,,,
4248557,E.J. Jenkins,TE,2019,st-francis-pa-red-flash,receiving,39,779,20.0,13,79,,,,,,,,,,,,,,,
4248557,E.J. Jenkins,TE,2021,south-carolina-gamecocks,receiving,8,117,14.6,1,30,,,,,,,,,,,,,,,
4248557,E.J. Jenkins,TE,2022,georgia-tech-yellow-jackets,receiving,17,316,18.6,3,43,,,,,,,,,,,,,,,
4248557,E.J. Jenkins,TE,2019,st-francis-pa-red-flash,passing,,,,,,,,,,,0,1,0.0,0,0.0,0,0,0,0,0.0
4372026,Cameron Latu,TE,2021,alabama-crimson-tide,receiving,26,410,15.8,8,61,,,,,,,,,,,,,,,
4372026,Cameron Latu,TE,2022,alabama-crimson-tide,receiving,30,377,12.6,4,38,,,,,,,,,,,,,,,
4685201,Tanner McKee,QB,2020,stanford-cardinal,passing,,,,,,,,,,,3,7,42.9,62,8.9,0,0,46,0,117.3
4685201,Tanner McKee,QB,2021,stanford-cardinal,passing,,,,,,,,,,,206,315,65.4,"2,327",7.4,15,7,56,24,138.7
4685201,Tanner McKee,QB,2022,stanford-cardinal,passing,,,,,,,,,,,264,426,62.0,"2,947",6.9,13,8,78,40,126.4
4685201,Tanner McKee,QB,2021,stanford-cardinal,rushing,,,,,,60,8,0.1,4,30,,,,,,,,,,
4685201,Tanner McKee,QB,2022,stanford-cardinal,rushing,,,,,,74,-90,-1.2,2,19,,,,,,,,,,
4431545,Will Shipley,RB,2021,clemson-tigers,rushing,,,,,,149,739,5.0,11,42,,,,,,,,,,
4431545,Will Shipley,RB,2022,clemson-tigers,rushing,,,,,,210,"1,182",5.6,15,53,,,,,,,,,,
4431545,Will Shipley,RB,2023,clemson-tigers,rushing,,,,,,167,827,5.0,5,33,,,,,,,,,,
4431545,Will Shipley,RB,2021,clemson-tigers,receiving,16,116,7.3,0,19,,,,,,,,,,,,,,,
4431545,Will Shipley,RB,2022,clemson-tigers,receiving,38,242,6.4,0,26,,,,,,,,,,,,,,,
4431545,Will Shipley,RB,2023,clemson-tigers,receiving,31,244,7.9,2,36,,,,,,,,,,,,,,,
4431545,Will Shipley,RB,2021,clemson-tigers,passing,,,,,,,,,,,1,1,100.0,2,2.0,1,0,2,0,446.8
4241478,DeVonta Smith,WR,2020,alabama-crimson-tide,rushing,,,,,,4,6,1.5,1,14,,,,,,,,,,
4241478,DeVonta Smith,WR,2017,alabama-crimson-tide,receiving,8,160,20.0,3,41,,,,,,,,,,,,,,,
4241478,DeVonta Smith,WR,2018,alabama-crimson-tide,receiving,42,693,16.5,6,57,,,,,,,,,,,,,,,
4241478,DeVonta Smith,WR,2019,alabama-crimson-tide,receiving,68,"1,256",18.5,14,85,,,,,,,,,,,,,,,
4241478,DeVonta Smith,WR,2020,alabama-crimson-tide,receiving,117,"1,856",15.9,23,66,,,,,,,,,,,,,,,
4714365,Carson Steele,RB,2021,ball-state-cardinals,rushing,,,,,,192,891,4.6,6,49,,,,,,,,,,
4714365,Carson Steele,RB,2022,ball-state-cardinals,rushing,,,,,,289,"1,556",5.4,14,48,,,,,,,,,,
4714365,Carson Steele,RB,2023,ucla-bruins,rushing,,,,,,167,847,5.1,6,42,,,,,,,,,,
4714365,Carson Steele,RB,2021,ball-state-cardinals,receiving,12,157,13.1,1,31,,,,,,,,,,,,,,,
4714365,Carson Steele,RB,2022,ball-state-cardinals,receiving,29,166,5.7,1,29,,,,,,,,,,,,,,,
4714365,Carson Steele,RB,2023,ucla-bruins,receiving,17,163,9.6,2,19,,,,,,,,,,,,,,,
4050373,Quez Watkins,WR,2017,southern-mississippi-golden-eagles,receiving,23,337,14.7,2,48,,,,,,,,,,,,,,,
4050373,Quez Watkins,WR,2018,southern-mississippi-golden-eagles,receiving,72,889,12.3,9,57,,,,,,,,,,,,,,,
4050373,Quez Watkins,WR,2019,southern-mississippi-golden-eagles,receiving,64,"1,178",18.4,6,77,,,,,,,,,,,,,,,
4050373,Quez Watkins,WR,2018,southern-mississippi-golden-eagles,rushing,,,,,,4,11,2.8,0,8,,,,,,,,,,
4050373,Quez Watkins,WR,2019,southern-mississippi-golden-eagles,rushing,,,,,,1,1,1.0,0,1,,,,,,,,,,
4686104,Johnny Wilson,WR,2020,arizona-state-sun-devils,receiving,6,89,14.8,0,37,,,,,,,,,,,,,,,
4686104,Johnny Wilson,WR,2021,arizona-state-sun-devils,receiving,12,154,12.8,1,28,,,,,,,,,,,,,,,
4686104,Johnny Wilson,WR,2022,florida-state-seminoles,receiving,43,897,20.9,5,78,,,,,,,,,,,,,,,
4686104,Johnny Wilson,WR,2023,florida-state-seminoles,receiving,41,617,15.0,2,44,,,,,,,,,,,,,,,
4686104,Johnny Wilson,WR,2020,arizona-state-sun-devils,rushing,,,,,,1,0,0.0,0,0,,,,,,,,,,
4243389,Calvin Austin III,WR,2018,memphis-tigers,receiving,2,24,12.0,0,18,,,,,,,,,,,,,,,
4243389,Calvin Austin III,WR,2019,memphis-tigers,receiving,17,315,18.5,3,46,,,,,,,,,,,,,,,
4243389,Calvin Austin III,WR,2020,memphis-tigers,receiving,63,"1,053",16.7,11,65,,,,,,,,,,,,,,,
4243389,Calvin Austin III,WR,2021,memphis-tigers,receiving,74,"1,149",15.5,8,75,,,,,,,,,,,,,,,
4243389,Calvin Austin III,WR,2018,memphis-tigers,rushing,,,,,,1,83,83.0,1,83,,,,,,,,,,
4243389,Calvin Austin III,WR,2019,memphis-tigers,rushing,,,,,,4,3,0.8,1,7,,,,,,,,,,
4243389,Calvin Austin III,WR,2020,memphis-tigers,rushing,,,,,,2,14,7.0,0,11,,,,,,,,,,
4243389,Calvin Austin III,WR,2021,memphis-tigers,rushing,,,,,,1,69,69.0,1,69,,,,,,,,,,
4243389,Calvin Austin III,WR,2020,memphis-tigers,passing,,,,,,,,,,,1,1,100.0,7,7.0,0,0,7,0,158.8
4361411,Pat Freiermuth,TE,2018,penn-state-nittany-lions,receiving,26,368,14.2,8,27,,,,,,,,,,,,,,,
4361411,Pat Freiermuth,TE,2019,penn-state-nittany-lions,receiving,43,507,11.8,7,28,,,,,,,,,,,,,,,
4361411,Pat Freiermuth,TE,2020,penn-state-nittany-lions,receiving,23,310,13.5,1,74,,,,,,,,,,,,,,,
4371733,Kenneth Gainwell,RB,2018,memphis-tigers,rushing,,,,,,4,91,22.8,1,72,,,,,,,,,,
4371733,Kenneth Gainwell,RB,2019,memphis-tigers,rushing,,,,,,231,"1,459",6.3,13,75,,,,,,,,,,
4371733,Kenneth Gainwell,RB,2018,memphis-tigers,receiving,6,52,8.7,0,14,,,,,,,,,,,,,,,
4371733,Kenneth Gainwell,RB,2019,memphis-tigers,receiving,51,610,12.0,3,68,,,,,,,,,,,,,,,
4695800,JJ Galbreath,TE,2021,south-dakota-coyotes,receiving,3,21,7.0,2,9,,,,,,,,,,,,,,,
4695800,JJ Galbreath,TE,2022,south-dakota-coyotes,receiving,21,255,12.1,1,55,,,,,,,,,,,,,,,
4695800,JJ Galbreath,TE,2023,south-dakota-coyotes,receiving,36,579,16.1,5,75,,,,,,,,,,,,,,,
4695800,JJ Galbreath,TE,2024,south-dakota-coyotes,receiving,32,469,14.7,4,80,,,,,,,,,,,,,,,
4241961,Connor Heyward,TE,2017,michigan-state-spartans,rushing,,,,,,3,10,3.3,0,7,,,,,,,,,,
4241961,Connor Heyward,TE,2018,michigan-state-spartans,rushing,,,,,,118,529,4.5,5,80,,,,,,,,,,
4241961,Connor Heyward,TE,2019,michigan-state-spartans,rushing,,,,,,24,79,3.3,0,14,,,,,,,,,,
4241961,Connor Heyward,TE,2020,michigan-state-spartans,rushing,,,,,,65,200,3.1,0,14,,,,,,,,,,
4241961,Connor Heyward,TE,2021,michigan-state-spartans,rushing,,,,,,1,7,7.0,0,7,,,,,,,,,,
4241961,Connor Heyward,TE,2017,michigan-state-spartans,receiving,4,13,3.3,1,7,,,,,,,,,,,,,,,
4241961,Connor Heyward,TE,2018,michigan-state-spartans,receiving,32,249,7.8,0,36,,,,,,,,,,,,,,,
4241961,Connor Heyward,TE,2019,michigan-state-spartans,receiving,7,52,7.4,1,15,,,,,,,,,,,,,,,
4241961,Connor Heyward,TE,2020,michigan-state-spartans,receiving,18,71,3.9,2,13,,,,,,,,,,,,,,,
4241961,Connor Heyward,TE,2021,michigan-state-spartans,receiving,35,326,9.3,2,35,,,,,,,,,,,,,,,
4241961,Connor Heyward,TE,2017,michigan-state-spartans,passing,,,,,,,,,,,0,1,0.0,0,0.0,0,0,0,0,0.0
4241961,Connor Heyward,TE,2018,michigan-state-spartans,passing,,,,,,,,,,,1,1,100.0,36,36.0,0,0,36,0,402.4
4429955,Will Howard,QB,2020,kansas-state-wildcats,passing,,,,,,,,,,,90,168,53.6,"1,178",7.0,8,10,70,7,116.3
4429955,Will Howard,QB,2021,kansas-state-wildcats,passing,,,,,,,,,,,30,55,54.5,332,6.0,1,1,68,2,107.6
4429955,Will Howard,QB,2022,kansas-state-wildcats,passing,,,,,,,,,,,119,199,59.8,"1,633",8.2,15,4,80,8,149.6
4429955,Will Howard,QB,2023,kansas-state-wildcats,passing,,,,,,,,,,,219,357,61.3,"2,643",7.4,24,10,61,16,140.1
4429955,Will Howard,QB,2024,ohio-state-buckeyes,passing,,,,,,,,,,,309,423,73.1,"4,010",9.5,35,10,75,14,175.3
4429955,Will Howard,QB,2020,kansas-state-wildcats,rushing,,,,,,78,364,4.7,3,80,,,,,,,,,,
4429955,Will Howard,QB,2021,kansas-state-wildcats,rushing,,,,,,32,184,5.8,4,71,,,,,,,,,,
4429955,Will Howard,QB,2022,kansas-state-wildcats,rushing,,,,,,35,22,0.6,3,14,,,,,,,,,,
4429955,Will Howard,QB,2023,kansas-state-wildcats,rushing,,,,,,81,351,4.3,9,70,,,,,,,,,,
4429955,Will Howard,QB,2024,ohio-state-buckeyes,rushing,,,,,,105,226,2.2,7,19,,,,,,,,,,
4429955,Will Howard,QB,2023,kansas-state-wildcats,receiving,1,8,8.0,1,8,,,,,,,,,,,,,,,
4429955,Will Howard,QB,2024,ohio-state-buckeyes,receiving,1,0,0.0,0,0,,,,,,,,,,,,,,,
4694237,Max Hurleman,RB,2020,colgate-raiders,rushing,,,,,,12,46,3.8,0,9,,,,,,,,,,
4694237,Max Hurleman,RB,2021,colgate-raiders,rushing,,,,,,92,346,3.8,1,14,,,,,,,,,,
4694237,Max Hurleman,RB,2022,colgate-raiders,rushing,,,,,,83,397,4.8,0,34,,,,,,,,,,
4694237,Max Hurleman,RB,2023,colgate-raiders,rushing,,,,,,7,25,3.6,0,8,,,,,,,,,,
4694237,Max Hurleman,RB,2020,colgate-raiders,receiving,2,48,24.0,0,47,,,,,,,,,,,,,,,
4694237,Max Hurleman,RB,2021,colgate-raiders,receiving,30,281,9.4,0,61,,,,,,,,,,,,,,,
4694237,Max Hurleman,RB,2022,colgate-raiders,receiving,19,232,12.2,1,63,,,,,,,,,,,,,,,
4694237,Max Hurleman,RB,2023,colgate-raiders,receiving,28,273,9.8,2,25,,,,,,,,,,,,,,,
4694237,Max Hurleman,RB,2022,colgate-raiders,passing,,,,,,,,,,,1,3,33.3,18,6.0,0,0,18,0,83.7
4819231,Kaleb Johnson,RB,2022,iowa-hawkeyes,rushing,,,,,,151,779,5.2,6,75,,,,,,,,,,
4819231,Kaleb Johnson,RB,2023,iowa-hawkeyes,rushing,,,,,,117,463,4.0,3,67,,,,,,,,,,
4819231,Kaleb Johnson,RB,2024,iowa-hawkeyes,rushing,,,,,,240,"1,537",6.4,21,75,,,,,,,,,,
4819231,Kaleb Johnson,RB,2022,iowa-hawkeyes,receiving,4,27,6.8,0,14,,,,,,,,,,,,,,,
4819231,Kaleb Johnson,RB,2023,iowa-hawkeyes,receiving,3,25,8.3,0,13,,,,,,,,,,,,,,,
4819231,Kaleb Johnson,RB,2024,iowa-hawkeyes,receiving,22,188,8.5,2,72,,,,,,,,,,,,,,,
4047650,DK Metcalf,WR,2016,ole-miss-rebels,receiving,2,13,6.5,2,10,,,,,,,,,,,,,,,
4047650,DK Metcalf,WR,2017,ole-miss-rebels,receiving,39,646,16.6,7,71,,,,,,,,,,,,,,,
4047650,DK Metcalf,WR,2018,ole-miss-rebels,receiving,26,569,21.9,5,75,,,,,,,,,,,,,,,
3914397,Scotty Miller,WR,2015,bowling-green-falcons,receiving,7,29,4.1,0,13,,,,,,,,,,,,,,,
3914397,Scotty Miller,WR,2016,bowling-green-falcons,receiving,74,968,13.1,10,72,,,,,,,,,,,,,,,
3914397,Scotty Miller,WR,2017,bowling-green-falcons,receiving,63,722,11.5,4,69,,,,,,,,,,,,,,,
3914397,Scotty Miller,WR,2018,bowling-green-falcons,receiving,71,"1,148",16.2,9,76,,,,,,,,,,,,,,,
3914397,Scotty Miller,WR,2017,bowling-green-falcons,rushing,,,,,,2,22,11.0,0,17,,,,,,,,,,
3914397,Scotty Miller,WR,2018,bowling-green-falcons,rushing,,,,,,4,16,4.0,0,12,,,,,,,,,,
3914397,Scotty Miller,WR,2018,bowling-green-falcons,passing,,,,,,,,,,,1,1,100.0,24,24.0,0,0,24,0,301.6
4428119,Lew Nichols,RB,2019,central-michigan-chippewas,rushing,,,,,,19,89,4.7,0,15,,,,,,,,,,
4428119,Lew Nichols,RB,2020,central-michigan-chippewas,rushing,,,,,,78,508,6.5,4,68,,,,,,,,,,
4428119,Lew Nichols,RB,2021,central-michigan-chippewas,rushing,,,,,,341,"1,848",5.4,16,66,,,,,,,,,,
